angDist,_RAJ2000,_DEJ2000,recno,ID,Nvis,Loc,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,Sp,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,Catalog,OriClass,3.6mag,e_3.6mag,4.5mag,e_4.5mag,5.8mag,e_5.8mag,8.0mag,e_8.0mag,24mag,e_24mag,Target,Pred,P(CI),P(CII),P(Other)
0.382339,83.83351,-5.42709806,86643,2M05352004-0525375,7,5249,83.83351,-5.427098,375.471,0,27.134001,0.011412,0.337857,0.025902,4,,,261,,,4,0.8783,4.608831,65540,,4,,,4,,,69.1035,Mg_b,8388608,269,,,2317,,,269,,,2317,,,2317,,,269,,,2317,,,2317,,,2317,,,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,269,,,2317,,,269,,,2317,,,269,,,2317,,,3017360902234822016,Sp,83.8334174,-5.4271508,83.8334174,-5.4271508,1,Disks,9.218,0.008,8.888,0.005,7.911,0.031,6.508,0.043,,,5,2,0.065628,0.01565,0.918722
0.482001,85.43546389,-1.96118306,93013,2M05414451-0157402,4,5173,85.435464,-1.961183,139.192,0,29.0368,0.032688,0.335132,0.069043,512,4451.342,85.177,134217728,3.8977,0.1037,0,1.536137,1.0,0,29.15412,0,-0.09404,0.00953049,0,0.031186,0.004597,2.87833,GKd_c,640,0,-0.117938,0.009779,0,0.14052,0.024055,0,-0.035257,0.046419,0,-0.038931,0.01278,512,,,0,-0.12119,0.011998,0,-0.048524,0.022184,0,0.029841,0.010488,512,,,0,0.373034,0.061217,0,0.085144,0.02065,0,0.04274,0.012939,0,-0.217928,0.023566,512,,,512,,,0,-0.084858,0.038084,0,-0.120637,0.022634,0,-0.074568,0.010177,0,-0.553617,0.120726,0,-0.128821,0.019952,0,0.208032,0.056632,512,,,3216627765344436608,Sp,85.4353616,-1.9610966,85.4353616,-1.9610966,1," Other",10.397,0.002,10.242,0.003,10.055,0.013,10.064,0.068,,,6,2,0.0,8.0E-6,0.999992
0.382339,83.83351,-5.42709806,86644,2M05352004-0525375,7,4611,83.83351,-5.427098,147.546,512,26.9765,0.022163,0.0,0.022163,4,,,261,,,4,0.429606,4.131759,65540,,4,,,4,,,33.6899,Mg_d,8388608,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,269,,,3017360902234822016,Sp,83.8334174,-5.4271508,83.8334174,-5.4271508,1,Disks,9.218,0.008,8.888,0.005,7.911,0.031,6.508,0.043,,,5,2,0.065628,0.01565,0.918722
0.507642,85.43603806,-8.07737806,93015,2M05414464-0804385,3,5273,85.436038,-8.077378,72.9274,0,27.839001,0.057275,0.0,0.057275,512,3954.249,85.021,67108864,4.455,0.1063,256,0.331307,1.0,0,17.29816,0,-0.009981,0.0133951,0,-0.049453,0.004432,1.68419,Md_b,640,0,-0.069477,0.007845,0,-0.059583,0.028175,256,,,0,-0.077905,0.010241,512,,,0,-0.073112,0.01666,0,6.91E-4,0.037422,0,-0.087547,0.014095,512,,,512,,,512,,,0,-0.067456,0.017845,512,,,512,,,512,,,0,-0.073015,0.040584,0,-0.177486,0.032673,0,0.010991,0.014997,0,-0.178566,0.123612,0,-0.172041,0.032583,0,0.092556,0.062725,512,,,3015793273519180800,Sp,85.4359072,-8.0773224,85.4359072,-8.0773224,1," Other",11.688,0.003,11.667,0.004,11.594,0.014,11.607,0.02,,,6,2,0.0,0.0,1.0
0.206298,100.341805,9.85352306,118403,2M06412203+0951126,6,5551,100.341805,9.853523,94.0136,0,19.1241,0.04368,0.3776,0.103911,512,4102.013,85.333,67108864,4.4702,0.1088,0,0.439228,1.0,0,16.33428,0,-0.133119,0.0127348,0,-0.082645,0.004967,3.66446,GKd_b,640,0,-0.045038,0.009098,0,-0.131759,0.028304,256,,,0,-0.128583,0.011758,512,,,0,-0.189979,0.015578,0,-0.0362,0.03177,0,-0.109081,0.013328,512,,,512,,,0,-0.032005,0.02311,0,-0.021355,0.016705,0,-0.243527,0.022436,512,,,512,,,0,-0.090307,0.042295,0,-0.176356,0.031341,0,-0.097989,0.013854,0,-0.095946,0.12793,0,-0.09448,0.029381,0,0.039205,0.063389,512,,,3326737154719233664,Sp,100.34175,9.8535417,100.34175,9.8535417,0," III/F",12.56,0.008,12.58,0.008,12.42,0.025,12.43,0.064,,,6,2,0.0,1.0E-6,0.999999
0.420806,83.833925,-6.767015,86646,2M05352014-0646012,1,4613,83.833925,-6.767015,45.1636,512,-0.226663,0.082352,0.0,0.082352,4,,,4,,,4,1.615177,1.0,4,2.41869,4,,,4,,,1.37528,GKd_d,41945728,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016549497000854144,Sp,83.8338179,-6.7670635,83.8338179,-6.7670635,1," Other",11.752,0.002,11.777,0.003,11.759,0.01,11.745,0.019,,,6,2,0.0,0.0,1.0
0.507642,85.43603806,-8.07737806,93016,2M05414464-0804385,3,4615,85.436038,-8.077378,69.5434,0,28.3862,0.056512,0.507773,0.080469,4,,,4,,,260,0.336566,1.0,4,17.58328,4,,,4,,,1.63716,Md_a,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3015793273519180800,Sp,85.4359072,-8.0773224,85.4359072,-8.0773224,1," Other",11.688,0.003,11.667,0.004,11.594,0.014,11.607,0.02,,,6,2,0.0,0.0,1.0
0.057243,100.34223389,11.10117889,118406,2M06412213+1106042,3,4572,100.342234,11.101179,585.226,0,40.044601,0.003683,0.057259,0.006143,0,4671.861,80.818,33554432,2.6954,0.0587,0,0.71123,2.939976,65536,,0,0.010105,0.00612244,0,-0.044566,0.00629,6.7214,GKg_a,0,0,0.040403,0.008901,0,-0.010338,0.015567,0,0.194061,0.014318,0,-0.007805,0.011111,0,-0.01159,0.034596,0,-0.069568,0.009618,0,-0.17466,0.016684,0,-0.017886,0.009072,0,-0.079049,0.051515,0,0.037134,0.026278,0,-0.095376,0.027015,0,-0.01872,0.009755,0,0.022231,0.014173,0,-0.240826,0.053944,0,-0.108543,0.040445,0,0.010491,0.027562,0,0.027168,0.012138,0,-0.041036,0.006908,0,0.014423,0.030987,0,-3.73E-4,0.010669,0,0.178881,0.028327,0,0.454699,0.056243,3351087828286351872,Sp,100.34225,11.1011806,100.34225,11.1011806,0," III/F",8.09,0.001,8.16,0.002,8.0,0.002,7.97,0.002,8.18,0.102,6,2,0.0,0.003131,0.996869
0.161475,100.34228806,9.358635,118407,2M06412214+0921310,6,5551,100.342288,9.358635,149.766,0,15.7499,0.033609,0.686179,0.081106,4,,,261,,,4,0.437129,4.875566,65540,,4,,,4,,,30.1509,Mg_c,75499136,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,269,,,2317,,,2317,,,269,,,2317,,,2317,,,2317,,,269,,,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,3326637442758920960,Sp,100.3423333,9.3586306,100.3423333,9.3586306,0," III/F",11.59,0.006,11.6,0.005,11.47,0.049,11.14,0.142,,,6,2,0.0,7.0E-6,0.999993
0.169192,85.43666694,-8.65373806,93019,2M05414480-0839134,1,4615,85.436667,-8.653738,70.1664,512,64.484703,0.032767,0.0,0.032767,4,,,4,,,4,0.440159,1.0,260,1.68419,4,,,4,,,1.64112,GKd_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3015336082839778304,Sp,85.4366827,-8.6537824,85.4366827,-8.6537824,1," Other",11.478,0.002,11.507,0.003,11.517,0.012,11.458,0.019,,,6,2,0.0,0.0,1.0
0.273249,83.83414111,-4.69286111,86650,2M05352019-0441342,1,4611,83.834141,-4.692861,63.0368,0,31.2043,0.049195,0.0,0.049195,4,,,4,,,4,0.425187,1.0,4,13.05269,4,,,4,,,2.57271,Md_a,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3209579517856776832,Sp,83.8340898,-4.6929172,83.8340898,-4.6929172,1,Disks,10.848,0.002,10.355,0.002,10.069,0.009,9.422,0.022,6.586,0.033,1,1,4.0E-6,0.999959,3.7E-5
0.421920,83.83423194,-5.78085306,86651,2M05352021-0546510,4,5271,83.834232,-5.780853,111.553,0,27.409,0.081216,0.250328,0.159189,4,,,4,,,4,0.954949,1.0,4,48.45069,4,,,4,,,2.43888,Md_b,8389248,4,,,261,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017245006826170368,Sp,83.8341981,-5.7807408,83.8341981,-5.7807408,1,Disks,10.945,0.002,10.865,0.002,10.631,0.011,10.16,0.026,7.419,0.054,1,1,2.0E-6,0.999737,2.61E-4
0.421920,83.83423194,-5.78085306,86652,2M05352021-0546510,4,4611,83.834232,-5.780853,98.1087,1024,29.4676,0.094779,0.0,0.094779,4,,,4,,,4,0.739554,1.0,4,45.54074,4,,,4,,,2.12271,Md_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017245006826170368,Sp,83.8341981,-5.7807408,83.8341981,-5.7807408,1,Disks,10.945,0.002,10.865,0.002,10.631,0.011,10.16,0.026,7.419,0.054,1,1,2.0E-6,0.999737,2.61E-4
0.293586,83.83435694,-5.23316389,86653,2M05352024-0513593,1,4611,83.834357,-5.233164,148.395,0,30.2761,0.034797,0.0,0.034797,4,,,261,,,260,0.380592,4.629668,65540,,4,,,4,,,17.6116,Mg_b,75499136,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,3209521346819994112,Sp,83.8342854,-5.2331242,83.8342854,-5.2331242,1,Disks,8.968,0.002,8.526,0.003,7.978,0.006,7.248,0.025,3.373,0.019,1,1,1.32E-4,0.999459,4.09E-4
0.071154,100.34598694,9.45740389,118415,2M06412303+0927266,6,5551,100.345987,9.457404,316.193,0,20.2805,0.024691,0.462165,0.058842,0,5047.646,94.304,134217728,3.4128,0.0697,0,2.44974,1.0,0,35.50586,0,-0.265742,0.00799614,0,0.00758,0.008421,2.74859,GKd_c,640,0,-0.019959,0.015997,0,0.068544,0.02314,256,,,512,,,0,0.067556,0.04864,0,-0.054491,0.01209,0,0.11876,0.019549,0,-0.098777,0.011763,0,0.518549,0.076821,0,0.213744,0.034616,0,0.423406,0.03428,0,0.295818,0.015222,0,0.054151,0.022776,0,0.225515,0.064106,512,,,0,0.219053,0.038962,0,-0.035386,0.01828,0,-0.288022,0.008863,0,-0.218608,0.048621,0,-0.073308,0.01498,0,0.163487,0.041837,512,,,3326685370298017408,Sp,100.346,9.4573889,100.346,9.4573889,0," III/F",10.61,0.003,10.57,0.003,10.54,0.008,10.57,0.036,,,6,2,0.0,0.0,1.0
0.215052,85.43697611,-8.35850194,93022,2M05414487-0821306,5,5272,85.436976,-8.358502,145.026,0,24.5888,0.088507,0.12934,0.15042,260,,,4,,,4,1.637344,1.0,4,26.97739,4,,,261,,,20.5731,Fd_c,41943680,4,,,261,,,4,,,261,,,261,,,261,,,4,,,4,,,261,,,4,,,4,,,261,,,261,,,261,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,3015362368039588096,Sp,85.4369251,-8.3585339,85.4369251,-8.3585339,1,Disks,8.73,0.004,8.024,0.004,7.42,0.002,6.343,0.001,2.911,0.013,1,1,0.011736,0.982595,0.00567
0.081865,100.34602111,9.72406194,118416,2M06412304+0943266,6,4572,100.346021,9.724062,60.9489,0,25.263201,0.123875,2.50634,0.313361,4,,,4,,,260,0.384123,1.0,4,36.25768,4,,,4,,,1.48833,Md_c,8389248,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3326711556714165504,Sp,100.3460417,9.7240722,100.3460417,9.7240722,0," III/F",12.4,0.005,12.37,0.005,12.23,0.022,12.21,0.083,,,6,2,0.0,0.0,0.999999
0.215052,85.43697611,-8.35850194,93023,2M05414487-0821306,5,5273,85.436976,-8.358502,111.503,2048,23.502899,0.077125,0.0,0.077125,4,,,261,,,4,0.838788,6.978595,65540,,4,,,4,,,17.1593,Mg_d,8388608,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,3015362368039588096,Sp,85.4369251,-8.3585339,85.4369251,-8.3585339,1,Disks,8.73,0.004,8.024,0.004,7.42,0.002,6.343,0.001,2.911,0.013,1,1,0.011736,0.982595,0.00567
0.240396,83.83456,-5.51097806,86656,2M05352029-0530395,1,4611,83.83456,-5.510978,114.725,512,28.0695,0.040318,0.0,0.040318,4,,,4,,,260,0.300795,1.0,4,15.07301,4,,,4,,,4.60341,Md_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017359046809133184,Sp,83.8345546,-5.5109115,83.8345546,-5.5109115,1,Disks,9.068,0.005,8.554,0.001,8.13,0.008,7.148,0.009,4.487,0.026,1,1,1.6E-5,0.999833,1.51E-4
0.215052,85.43697611,-8.35850194,93024,2M05414487-0821306,5,4615,85.436976,-8.358502,108.364,0,24.822399,0.155831,0.0,0.155831,4,,,4,,,4,0.900982,1.0,4,29.02686,4,,,261,,,12.314,GKd_b,41943680,4,,,261,,,260,,,261,,,4,,,261,,,4,,,261,,,4,,,261,,,4,,,261,,,260,,,261,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,3015362368039588096,Sp,85.4369251,-8.3585339,85.4369251,-8.3585339,1,Disks,8.73,0.004,8.024,0.004,7.42,0.002,6.343,0.001,2.911,0.013,1,1,0.011736,0.982595,0.00567
0.384362,85.43698806,-1.75791111,93025,2M05414487-0145284,1,5173,85.436988,-1.757911,132.819,4,34.911499,0.078514,0.0,0.078514,512,3852.543,73.042,134217728,3.8896,0.0489,0,0.541053,1.0,0,61.36206,0,-0.166569,0.0125922,0,-0.078224,0.004428,6.95889,Md_b,0,0,-0.135667,0.006438,0,-0.146555,0.024892,257,,,0,-0.196579,0.008137,512,,,0,-0.151539,0.014822,0,-0.324101,0.027059,0,-0.215289,0.012214,512,,,512,,,512,,,0,-0.173633,0.014637,512,,,512,,,512,,,512,,,512,,,0,-0.041259,0.013854,0,-0.657066,0.1041,0,0.02093,0.029987,0,0.057153,0.050892,512,,,3216652263838540672,Sp,85.4369075,-1.757841,85.4369075,-1.757841,1,Disks,9.84,0.001,9.725,0.002,9.522,0.007,8.997,0.036,5.817,0.029,1,1,0.0,0.999921,7.9E-5
0.240452,83.834685,-5.610955,86658,2M05352032-0536394,5,5271,83.834685,-5.610955,58.3682,0,27.236601,0.069435,0.121544,0.131953,261,,,4,,,4,0.790988,9.081098,65540,,4,,,4,,,5.95032,Mg_a,8392576,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017252497248985472,Sp,83.8346645,-5.6108914,83.8346645,-5.6108914,1," Other",11.326,0.003,11.237,0.002,11.166,0.014,10.927,0.025,,,6,2,1.0E-6,1.8E-5,0.999981
0.114036,100.34776194,9.76627889,118423,2M06412346+0945586,6,5551,100.347762,9.766279,85.3285,0,17.412001,0.044665,0.11665,0.110114,512,3921.134,83.456,67108864,4.4858,0.1154,256,0.352501,1.0,0,7.66779,0,-0.250569,0.0154303,0,-0.065981,0.005641,3.46186,Md_b,640,0,-0.053144,0.008949,0,-0.014887,0.03112,0,-0.196997,0.069516,0,-0.113871,0.011365,512,,,0,-0.129789,0.01809,0,-0.190681,0.036242,0,-0.080541,0.01522,512,,,512,,,512,,,0,0.001514,0.019113,512,,,512,,,512,,,0,-0.267687,0.044761,0,-0.028266,0.039152,0,-0.221989,0.016752,0,-0.619156,0.131111,0,0.07543,0.037192,0,0.239146,0.066791,512,,,3326735436732324224,Sp,100.34775,9.7663083,100.34775,9.7663083,0," III/F",12.51,0.005,12.47,0.006,12.37,0.025,12.14,0.047,,,6,2,4.0E-6,5.2E-5,0.999944
0.240452,83.834685,-5.610955,86659,2M05352032-0536394,5,4611,83.834685,-5.610955,61.9067,2048,26.6045,0.055379,0.0,0.055379,261,,,4,,,260,0.344866,9.068887,65540,,4,,,4,,,5.36797,Mg_c,8390272,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,261,,,3017252497248985472,Sp,83.8346645,-5.6108914,83.8346645,-5.6108914,1," Other",11.326,0.003,11.237,0.002,11.166,0.014,10.927,0.025,,,6,2,1.0E-6,1.8E-5,0.999981
0.049500,85.43803,-1.91308,93027,2M05414512-0154470,1,5173,85.43803,-1.91308,60.1182,0,29.650101,0.161257,0.0,0.161257,4,,,261,,,4,0.978408,4.634221,65540,,4,,,4,,,4.31658,GKg_b,75500672,4,,,4,,,260,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,,Sp,85.4380431,-1.9130842,85.4380431,-1.9130842,1,Proto,7.737,0.004,6.852,0.007,6.044,0.012,5.083,0.016,,,0,0,0.789168,0.108907,0.101925
0.240452,83.834685,-5.610955,86660,2M05352032-0536394,5,4612,83.834685,-5.610955,42.6424,0,26.516701,0.081388,0.0,0.081388,261,,,4,,,4,0.987203,7.479608,65540,,4,,,4,,,3.01606,Mg_c,8392320,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,261,,,4,,,4,,,261,,,3017252497248985472,Sp,83.8346645,-5.6108914,83.8346645,-5.6108914,1," Other",11.326,0.003,11.237,0.002,11.166,0.014,10.927,0.025,,,6,2,1.0E-6,1.8E-5,0.999981
0.071225,83.83483889,-5.040725,86661,2M05352036-0502266,1,4612,83.834839,-5.040725,95.2985,0,30.355801,0.032445,0.0,0.032445,4,,,261,,,4,0.668221,4.284468,65540,,4,,,4,,,6.13296,Mg_a,75499136,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,3209534128642592896,Sp,83.8348289,-5.0407079,83.8348289,-5.0407079,1," Other",11.036,0.002,10.996,0.002,10.959,0.015,10.867,0.075,,,6,2,0.0,0.0,1.0
0.484804,83.835065,-5.28734389,86663,2M05352041-0517144,1,4611,83.835065,-5.287344,114.697,512,28.022301,0.027261,0.0,0.027261,4,,,4,,,260,0.32381,1.0,4,11.93988,4,,,4,,,4.0635,Md_d,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017367293144787328,Sp,83.8349908,-5.2872313,83.8349908,-5.2872313,1,Disks,9.116,0.002,8.718,0.002,8.567,0.017,8.052,0.095,,,1,1,2.2E-5,0.981549,0.018429
0.426924,83.83530611,-6.79052306,86664,2M05352047-0647258,3,4613,83.835306,-6.790523,90.7667,0,23.0851,0.033016,0.217531,0.061386,4,,,4,,,4,0.896485,1.0,4,17.04119,4,,,4,,,1.77133,Md_c,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3016549256482687232,Sp,83.8351867,-6.7905251,83.8351867,-6.7905251,1," Other",11.467,0.002,11.492,0.003,11.419,0.009,11.379,0.015,,,6,2,0.0,0.0,1.0
0.199334,85.43954611,-2.40451306,93032,2M05414549-0224162,6,5173,85.439546,-2.404513,90.2218,0,33.479698,0.036984,0.0,0.036984,4,,,261,,,260,0.373525,4.365543,65540,,4,,,4,,,7.19813,Mg_c,8390272,269,,,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,269,,,269,,,269,,,2317,,,2317,,,269,,,269,,,2317,,,3216458436262161664,Sp,85.4394961,-2.4044892,85.4394961,-2.4044892,1," Other",10.354,0.001,10.214,0.002,10.061,0.005,10.062,0.007,9.974,0.391,6,2,2.0E-6,2.18E-4,0.999781
0.173793,100.35008611,10.24224889,118432,2M06412402+1014320,6,5551,100.350086,10.242249,75.0806,0,19.7458,0.03868,0.394971,0.092961,512,3656.601,80.523,134217728,3.8483,0.0456,256,0.412487,1.0,0,8.20862,0,-0.245119,0.0188329,0,-0.007219,0.005674,4.83448,Md_a,640,0,-0.077133,0.007537,0,-0.155608,0.032702,0,-0.088976,0.083984,0,-0.046228,0.009512,512,,,0,-0.073496,0.021499,0,-0.062201,0.045132,0,-0.055919,0.0176,512,,,512,,,512,,,0,-0.083422,0.0223,512,,,512,,,512,,,512,,,512,,,0,-0.212509,0.020947,0,-0.488676,0.126474,0,-0.08758,0.049238,0,0.186646,0.067333,512,,,3326944447021431808,Sp,100.3500417,10.2422694,100.3500417,10.2422694,0,"    TD",12.82,0.006,12.66,0.006,12.71,0.029,12.51,0.063,7.37,0.034,1,1,8.8E-5,0.995966,0.003947
0.199334,85.43954611,-2.40451306,93033,2M05414549-0224162,6,5240,85.439546,-2.404513,138.774,0,33.9799,0.027379,0.221196,0.061639,4,,,261,,,260,0.341531,4.241294,65540,,4,,,4,,,18.2474,Mg_c,8390272,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,3216458436262161664,Sp,85.4394961,-2.4044892,85.4394961,-2.4044892,1," Other",10.354,0.001,10.214,0.002,10.061,0.005,10.062,0.007,9.974,0.391,6,2,2.0E-6,2.18E-4,0.999781
0.249269,100.35189,9.54587306,118434,2M06412445+0932451,6,4572,100.35189,9.545873,127.199,0,21.3291,0.060552,0.99924,0.13515,4,,,4,,,4,0.486329,1.0,4,32.31469,4,,,4,,,4.37835,Md_c,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3326693101239225472,Sp,100.3518333,9.5459139,100.3518333,9.5459139,0," III/F",11.91,0.005,11.89,0.005,11.76,0.015,11.83,0.045,,,6,2,0.0,0.0,1.0
0.069143,100.35226806,9.626535,118435,2M06412454+0937355,12,4572,100.352268,9.626535,72.2941,0,27.997999,0.260585,4.00776,0.654577,4,,,4,,,4,0.732639,1.0,260,73.14758,4,,,4,,,1.88495,Md_c,8389248,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3326698053337353088,Sp,100.35225,9.6265278,100.35225,9.6265278,0," III/F",12.36,0.004,12.29,0.005,12.27,0.025,12.42,0.109,,,6,2,0.0,0.0,1.0
0.348102,83.83583806,-6.29714806,86668,2M05352060-0617497,2,4613,83.835838,-6.297148,52.9474,0,36.097401,0.19835,0.156705,0.280997,4,,,4,,,4,1.024498,1.0,261,94.58016,4,,,4,,,1.14116,Md_a,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3017141206056626688,Sp,83.835797,-6.2970604,83.835797,-6.2970604,1," Other",11.367,0.002,11.28,0.002,11.191,0.01,11.217,0.016,,,6,2,0.0,0.0,1.0
0.069143,100.35226806,9.626535,118436,2M06412454+0937355,12,5551,100.352268,9.626535,87.7753,0,18.189699,0.166145,3.73459,0.40239,512,3513.731,74.781,134217728,3.6954,0.0419,256,0.393224,1.0,256,71.99462,0,-0.042319,0.0172535,0,-0.022482,0.004319,3.97942,Md_c,640,0,-0.073835,0.005343,0,-0.20913,0.028002,0,-0.229949,0.082344,0,-0.125051,0.006831,512,,,0,0.014364,0.020206,0,0.318497,0.044569,0,-0.07385,0.016185,512,,,512,,,512,,,0,0.012956,0.020259,512,,,512,,,512,,,512,,,512,,,0,-0.023107,0.019974,257,,,0,-0.046562,0.047078,0,0.042381,0.056504,512,,,3326698053337353088,Sp,100.35225,9.6265278,100.35225,9.6265278,0," III/F",12.36,0.004,12.29,0.005,12.27,0.025,12.42,0.109,,,6,2,0.0,0.0,1.0
0.439746,83.83641806,-4.25931111,86671,2M05352074-0415335,1,4611,83.836418,-4.259311,85.934,0,29.0688,0.04231,0.0,0.04231,4,,,4,,,260,0.389171,1.0,4,14.92451,4,,,4,,,1.78263,Md_a,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,3215659370480340224,Sp,83.8363706,-4.2591985,83.8363706,-4.2591985,1," Other",11.313,0.002,11.305,0.003,11.257,0.01,11.231,0.016,,,6,2,0.0,0.0,1.0
